Date,Open,High,Low,Close/Last,Close/Last,Volume
3/17/2026,672.39,674.44,669.7,670.79,670.79,87128040
3/16/2026,668.38,672.07,667.12,669.03,669.03,82023130
3/13/2026,669.27,672.335,661.36,662.29,662.29,97200240
3/12/2026,671.16,671.65,665.87,666.06,666.06,108882200
3/11/2026,677.58,680.08,673.34,676.33,676.33,68441670
3/10/2026,677.72,683.36,674.76,677.18,677.18,81505320
3/9/2026,666.39,679.92,662.39,678.27,678.27,102667700
3/6/2026,673.41,676.11,669.76,672.38,672.38,100687000
3/5/2026,682.08,685.53,675.61,681.31,681.31,106606500
3/4/2026,681.63,687.09,679.62,685.13,685.13,79182240
3/3/2026,675.06,682.61,669.66,680.33,680.33,105003100
3/2/2026,678.7,688.62,678.02,686.38,686.38,87477200
2/27/2026,683.09,686.86,681.64,685.99,685.99,83308870
2/26/2026,693.28,693.3,684.35,689.3,689.3,71670990
2/25/2026,690.18,693.68,690.1,693.15,693.15,56369480
2/24/2026,681.9,688.35,680,687.35,687.35,73798730
2/23/2026,687.83,690,680.371,682.39,682.39,90558090
2/20/2026,682.32,690.06,681.73,689.43,689.43,100034000
2/19/2026,683.84,686.18,681.5475,684.48,684.48,58649360
2/18/2026,684.02,689.15,682.83,686.29,686.29,73570340
2/17/2026,680.14,684.94,675.78,682.85,682.85,81354660
2/13/2026,681.69,686.28,677.52,681.75,681.75,96267490
2/12/2026,694.24,695.35,680.37,681.27,681.27,118829000
2/11/2026,696.39,697.14,689.18,691.96,691.96,76353870
2/10/2026,694.95,696.54,691.66,692.12,692.12,65185730
2/9/2026,689.42,695.87,688.34,693.95,693.95,73885190
2/6/2026,681.46,692.31,680.85,690.62,690.62,89127570
2/5/2026,680.94,683.69,675.79,677.62,677.62,113610800
2/4/2026,690.35,691.45,681.76,686.19,686.19,105204600
2/3/2026,696.21,696.96,684.03,689.53,689.53,107904600
2/2/2026,689.58,696.93,689.425,695.41,695.41,79286520
1/30/2026,691.79,694.21,687.12,691.97,691.97,101835100
1/29/2026,696.39,697.06,684.83,694.04,694.04,97486200
1/28/2026,697.05,697.84,693.94,695.42,695.42,61172170
1/27/2026,694.18,696.53,693.57,695.49,695.49,55506150
1/26/2026,690.49,694.13,689.92,692.73,692.73,60473810
1/23/2026,688.15,690.96,687.16,689.23,689.23,63059580
1/22/2026,689.85,691.125,686.92,688.98,688.98,77112240
1/21/2026,679.65,688.735,678.13,685.4,685.4,127844500
1/20/2026,681.49,684.77,676.57,677.58,677.58,111623300
1/16/2026,693.66,694.25,690.1,691.66,691.66,79289200
1/15/2026,694.57,695.45,691.25,692.24,692.24,77861970
1/14/2026,691,691.72,686.04,690.36,690.36,94676680
1/13/2026,695.49,696.09,691.35,693.77,693.77,78309730
1/12/2026,690.68,696.09,690.63,695.16,695.16,63976000
1/9/2026,690.63,695.31,689.18,694.07,694.07,80125470
1/8/2026,688.82,690.615,687.49,689.51,689.51,64019200
1/7/2026,692.19,693.96,689.32,689.58,689.58,75588340
1/6/2026,687.93,692.315,687.78,691.81,691.81,69273830
1/5/2026,686.54,689.43,686.375,687.72,687.72,71927190
1/2/2026,685.71,686.87,679.82,683.17,683.17,89377200
12/31/2025,687.14,687.36,681.71,681.92,681.92,74144800
12/30/2025,687.445,688.555,686.58,687.01,687.01,47160670
12/29/2025,687.54,689.2,686.07,687.85,687.85,62559500
12/26/2025,690.64,691.66,689.27,690.31,690.31,41613350
12/24/2025,687.95,690.83,687.8,690.38,690.38,39445560
12/23/2025,683.92,688.2,683.87,687.96,687.96,64839950
12/22/2025,683.94,685.36,680.5868,684.83,684.83,69556730
12/19/2025,676.59,681.09,676.47,680.59,680.59,103599500
12/18/2025,677.6,680.74,674.9,676.47,676.47,108650100
12/17/2025,679.89,680.435,671.195,671.4,671.4,110625200
12/16/2025,679.23,681.08,674.98,678.87,678.87,122030600
12/15/2025,685.74,685.76,679.25,680.73,680.73,90810950
12/12/2025,688.17,688.88,679.1744,681.76,681.76,113160300
12/11/2025,685.14,689.25,682.165,689.17,689.17,86173680
12/10/2025,682.56,688.97,681.31,687.57,687.57,85671330
12/9/2025,683.15,685.385,682.59,683.04,683.04,58310060
12/8/2025,686.59,686.64,681.57,683.63,683.63,55231460
12/5/2025,685.47,688.39,684.58,685.69,685.69,79241050
12/4/2025,685.3,685.37,681.34,684.39,684.39,61970340
12/3/2025,680.57,684.91,679.69,683.89,683.89,57238480
12/2/2025,681.92,683.82,679.3275,681.53,681.53,62953840
12/1/2025,678.81,682.99,678.74,680.27,680.27,61201190
11/28/2025,680.86,683.665,680.5,683.39,683.39,49212030
11/26/2025,677.63,681.7,676.72,679.68,679.68,71879600
11/25/2025,668.63,676.21,664.48,675.02,675.02,81077090
11/24/2025,662.69,670.06,661.59,668.73,668.73,80437940
11/21/2025,655.05,664.55,650.85,659.03,659.03,123956200
11/20/2025,672.91,675.56,651.89,652.53,652.53,165293500
11/19/2025,660.78,667.34,658.745,662.63,662.63,94702960
11/18/2025,662.095,665.12,655.86,660.08,660.08,114467500
11/17/2025,669.7,673.71,662.17,665.67,665.67,90456110
11/14/2025,665.38,675.66,663.265,671.93,671.93,96846670
11/13/2025,680.5,680.86,670.52,672.04,672.04,103457800
11/12/2025,684.79,684.96,680.945,683.38,683.38,62312480
11/11/2025,679.95,683.57,678.73,683,683,58953390
11/10/2025,677.235,682.18,675.03,681.44,681.44,75842890
11/7/2025,667.91,671.08,661.205,670.97,670.97,100592400
11/6/2025,676.47,677.38,668.72,670.31,670.31,85035300
11/5/2025,674.98,680.86,674.17,677.58,677.58,74402380
11/4/2025,676.11,679.96,674.58,675.24,675.24,78426970
11/3/2025,685.67,685.8,679.94,683.34,683.34,57315030
10/31/2025,685.04,685.08,679.24,682.06,682.06,87164120
10/30/2025,683.9,685.94,679.83,679.83,679.83,76335750
10/29/2025,688.72,689.7,682.87,687.39,687.39,85362210
10/28/2025,687.05,688.905,684.83,687.06,687.06,61738070
10/27/2025,682.73,685.54,682.115,685.24,685.24,63339790
10/24/2025,676.46,678.47,675.65,677.25,677.25,74356530
10/23/2025,668.12,672.7101,667.8,671.76,671.76,65604460
10/22/2025,672,672,663.3,667.8,667.8,80564010
10/21/2025,671.44,672.99,669.981,671.29,671.29,56249030
10/20/2025,667.32,672.21,667.27,671.3,671.3,60493350
10/17/2025,659.5,665.755,658.14,664.39,664.39,96500870
10/16/2025,666.82,668.71,657.11,660.64,660.64,110563300
10/15/2025,666.82,670.23,658.93,665.17,665.17,81702560
10/14/2025,657.17,665.83,653.17,662.23,662.23,88779560
10/13/2025,660.65,665.13,659.7679,663.04,663.04,79560520
10/10/2025,672.13,673.95,652.84,653.02,653.02,159422600
10/9/2025,673.53,673.94,669.21,671.16,671.16,66501940
10/8/2025,670.25,673.2056,669.42,673.11,673.11,60702240
10/7/2025,672.54,672.99,667.67,669.12,669.12,72020070
10/6/2025,671.62,672.51,669.455,671.61,671.61,54623260
10/3/2025,669.99,672.675,668.16,669.21,669.21,70494350
10/2/2025,670.45,670.565,666.78,669.22,669.22,56895990
10/1/2025,663.17,669.37,663.06,668.45,668.45,72545370
9/30/2025,662.93,666.65,661.61,666.18,666.18,86288030
9/29/2025,664.36,665.28,661.86,663.68,663.68,73499020
9/26/2025,659.51,662.37,657.88,661.82,661.82,69179210
9/25/2025,657.94,659.4056,654.405,658.05,658.05,89622070
9/24/2025,664.51,664.61,659.67,661.1,661.1,68082230
9/23/2025,666.72,667.34,661.98,663.21,663.21,81708870
9/22/2025,662.2,667.29,662.17,666.84,666.84,69452200
9/19/2025,662.33,664.55,660.37,663.7,663.7,97945620
9/18/2025,661.89,664.89,660.27,662.26,662.26,90459240
9/17/2025,660.01,661.72,654.3,659.18,659.18,101952200
9/16/2025,661.47,661.78,659.21,660,660,61168950
9/15/2025,659.64,661.04,659.34,660.91,660.91,63772410
9/12/2025,657.6,659.11,656.9,657.41,657.41,72780140
9/11/2025,654.18,658.33,653.59,657.63,657.63,69934360
9/10/2025,653.62,654.55,650.63,652.21,652.21,78034530
9/9/2025,648.97,650.86,647.22,650.33,650.33,66133860
9/8/2025,648.62,649.84,647.23,648.83,648.83,63133100
9/5/2025,651.48,652.21,643.33,647.24,647.24,85178940
9/4/2025,644.42,649.15,643.51,649.12,649.12,65219230
9/3/2025,642.67,644.21,640.46,643.74,643.74,70820900
9/2/2025,637.5,640.49,634.92,640.27,640.27,81983550
8/29/2025,647.47,647.84,643.14,645.05,645.05,74522190
8/28/2025,647.24,649.48,645.34,648.92,648.92,61519460
8/27/2025,644.57,647.37,644.42,646.63,646.63,48341070
8/26/2025,642.2,645.51,641.57,645.16,645.16,51581570
8/25/2025,644.04,645.29,642.35,642.47,642.47,51274330
8/22/2025,637.76,646.5,637.25,645.31,645.31,84083210
8/21/2025,636.28,637.97,633.81,635.55,635.55,54805780
8/20/2025,639.4,639.66,632.95,638.11,638.11,88890300
8/19/2025,643.12,644.105,638.48,639.81,639.81,69750730
8/18/2025,642.86,644,642.18,643.3,643.3,43804910
8/15/2025,645.99,646.09,642.5153,643.44,643.44,68592510
8/14/2025,642.79,645.62,642.34,644.95,644.95,59327470
8/13/2025,644.91,646.19,642.68,644.89,644.89,60092790
8/12/2025,638.29,642.85,636.79,642.69,642.69,64821800
8/11/2025,637.46,638.95,634.66,635.92,635.92,58742300
8/8/2025,634.06,637.645,633.74,637.18,637.18,64051630
8/7/2025,636.24,636.98,629.11,632.25,632.25,74205790
8/6/2025,629.05,633.44,628.13,632.78,632.78,64357530
8/5/2025,631.79,632.6052,627.04,627.97,627.97,68051400
8/4/2025,625.67,631.215,625.58,631.17,631.17,73218020
8/1/2025,626.3,626.34,619.29,621.72,621.72,140103600
7/31/2025,639.455,639.85,630.765,632.08,632.08,103385200
7/30/2025,635.92,637.68,631.54,634.46,634.46,80418850
7/29/2025,638.35,638.67,634.335,635.26,635.26,60556280
7/28/2025,637.48,638.04,635.54,636.94,636.94,54917100
7/25/2025,635.09,637.5799,634.84,637.1,637.1,56865360
7/24/2025,634.6,636.15,633.99,634.42,634.42,71307130
7/23/2025,631.55,634.21,629.73,634.21,634.21,70511040
7/22/2025,629.1,629.73,626.19,628.86,628.86,60046290
7/21/2025,628.77,631.54,628.34,628.77,628.77,63374980
7/18/2025,629.3,629.47,626.46,627.58,627.58,65621650
7/17/2025,624.4,628.4048,624.18,628.04,628.04,68885680
7/16/2025,623.74,624.73,618.05,624.22,624.22,88987510
7/15/2025,627.52,627.86,622.06,622.14,622.14,74317260
7/14/2025,623.16,625.1581,621.7999,624.81,624.81,51898520
7/11/2025,622.74,624.86,621.53,623.62,623.62,63670230
7/10/2025,624.2,626.8701,623.01,625.82,625.82,57528960
7/9/2025,622.77,624.72,620.9105,624.06,624.06,66113330
7/8/2025,621.35,622.11,619.52,620.34,620.34,59024590
7/7/2025,623.36,624.03,617.87,620.68,620.68,74814510
7/3/2025,622.45,626.28,622.43,625.34,625.34,51065790
7/2/2025,617.24,620.49,616.61,620.45,620.45,66510370
7/1/2025,616.36,618.83,615.52,617.65,617.65,70030140
6/30/2025,617.38,619.22,615.04,617.85,617.85,92502540
6/27/2025,612.88,616.39,610.83,614.91,614.91,86258400
6/26/2025,608.99,612.31,608.37,611.87,611.87,78548360
6/25/2025,607.91,608.61,605.54,607.12,607.12,62114770
6/24/2025,604.33,607.8499,603.41,606.78,606.78,67735290
6/23/2025,595.04,600.54,591.89,600.15,600.15,87426040
6/20/2025,598.38,599.46,592.86,594.28,594.28,94051370
6/18/2025,598.44,601.22,596.47,597.44,597.44,76605030
6/17/2025,600.21,601.75,596.76,597.53,597.53,82209370
6/16/2025,600.4,604.45,600.22,602.68,602.68,79984130
6/13/2025,598.5,601.85,595.48,597,597,89506000
6/12/2025,600.01,603.75,599.52,603.75,603.75,64129000
6/11/2025,604.19,605.06,599.27,601.36,601.36,73658230
6/10/2025,600.22,603.47,599.09,603.08,603.08,66246970
6/9/2025,599.72,601.25,598.49,599.68,599.68,53016420
6/6/2025,598.66,600.83,596.86,599.14,599.14,66588740
6/5/2025,597.63,599,591.05,593.05,593.05,92436400
6/4/2025,596.96,597.95,595.49,595.93,595.93,57314200
6/3/2025,592.34,597.08,591.85,596.09,596.09,63606200
6/2/2025,587.76,592.79,585.06,592.71,592.71,61630500
5/30/2025,588.93,591.1299,583.235,589.39,589.39,90601240
5/29/2025,593.06,593.2,586.07,590.05,590.05,70073760
5/28/2025,591.56,592.7688,586.985,587.73,587.73,68445510
5/27/2025,586.07,591.31,578.43,591.15,591.15,72588480
5/23/2025,575.98,581.8101,575.6,579.11,579.11,76029050
5/22/2025,582.66,586.62,581.405,583.09,583.09,70860420
5/21/2025,588.44,592.58,581.82,582.86,582.86,95197660
5/20/2025,593.09,594.05,589.6,592.85,592.85,60614490
5/19/2025,588.1,595.54,588.1,594.85,594.85,68168510
5/16/2025,591.25,594.5,589.28,594.2,594.2,76052100
5/15/2025,585.56,590.97,585.0969,590.46,590.46,71268150
5/14/2025,587.81,588.98,585.535,587.59,587.59,66283530
5/13/2025,583.41,589.08,582.84,586.84,586.84,67947230
5/12/2025,581.47,583,577.04,582.99,582.99,78993570
5/9/2025,566.48,567.5,562.7637,564.34,564.34,37603430
5/8/2025,565.24,570.31,561.7,565.06,565.06,65130790
5/7/2025,560.15,563.82,556.04,561.15,561.15,55733230
5/6/2025,557.93,563.3476,556.96,558.8,558.8,48264710
5/5/2025,562.57,566.65,561.7,563.51,563.51,38659220
5/2/2025,564.73,568.38,562.38,566.76,566.76,60717270
5/1/2025,560.37,564.0699,557.86,558.47,558.47,63186150
4/30/2025,547.57,556.52,541.52,554.54,554.54,93101460
4/29/2025,548.91,555.45,548.55,554.32,554.32,47775120
4/28/2025,551.39,553.55,545.02,550.85,550.85,47613760
4/25/2025,546.65,551.05,543.69,550.64,550.64,61119590
4/24/2025,536.715,547.43,535.4504,546.69,546.69,64150420
4/23/2025,540.43,545.43,533.88,535.42,535.42,90590660
4/22/2025,520.14,529.305,519.1925,527.25,527.25,75948120
4/21/2025,521.16,521.7,508.46,513.88,513.88,69368130
4/17/2025,527.64,531.165,523.91,526.41,526.41,79868080
4/16/2025,531.68,537.8854,520.29,525.66,525.66,83484810
4/15/2025,539.675,543.23,536.81,537.61,537.61,56892870
4/14/2025,544.05,544.28,533.86,539.12,539.12,68033990
4/11/2025,523.01,536.43,520.07,533.94,533.94,97866330
4/10/2025,532.17,533.495,509.32,524.58,524.58,162331200
4/9/2025,493.44,548.62,493.05,548.62,548.62,241867300
4/8/2025,521.86,524.98,489.16,496.48,496.48,165816600
4/7/2025,489.19,523.17,481.8,504.38,504.38,256611400
4/4/2025,523.67,525.87,505.06,505.28,505.28,217965100
4/3/2025,545.11,547.97,536.7,536.7,536.7,125986000
4/2/2025,555.05,567.42,554.81,564.52,564.52,76014540
4/1/2025,557.45,562.94,553.68,560.97,560.97,54609640
3/31/2025,549.83,560.7112,546.87,559.39,559.39,95328210
3/28/2025,565.53,566.2675,555.07,555.66,555.66,71662650
3/27/2025,567.18,570.9,564.94,567.08,567.08,42164250
3/26/2025,575.19,576.33,567.19,568.59,568.59,52228900
3/25/2025,575.3,576.41,573.69,575.46,575.46,38355740
3/24/2025,570.8,575.15,570.2,574.08,574.08,58766800
3/21/2025,559.28,564.89,558.03,563.98,563.98,83762960
3/20/2025,563.33,570.57,562.6012,565.49,565.49,62958200
3/19/2025,562.83,570.95,561.63,567.13,567.13,66555990
3/18/2025,564.8,565.02,559.06,561.02,561.02,66041420
3/17/2025,562.79,569.71,562.35,567.15,567.15,49008710
3/14/2025,556.11,563.83,551.4917,562.81,562.81,62660320
3/13/2025,558.49,559.105,549.68,551.42,551.42,74079410
3/12/2025,562.17,563.11,553.69,558.87,558.87,69588170
3/11/2025,559.4,564.02,552.02,555.92,555.92,88102110
3/10/2025,567.59,569.54,555.59,560.58,560.58,99326620
3/7/2025,570.9,577.39,565.63,575.92,575.92,81158820
3/6/2025,575.48,580.1736,570.12,572.71,572.71,80094870
3/5/2025,576.69,584.88,573.0795,583.06,583.06,71230530
3/4/2025,579.71,585.39,572.25,576.86,576.86,109648200
3/3/2025,596.18,597.34,579.9,583.77,583.77,74249200
2/28/2025,585.56,594.72,582.44,594.18,594.18,88744110
2/27/2025,596.85,598.02,584.65,585.05,585.05,74196660
2/26/2025,595.93,599.58,591.8556,594.54,594.54,43321580
2/25/2025,597.15,597.89,589.56,594.24,594.24,58266470
2/24/2025,602.02,603.03,596.49,597.21,597.21,50737210
2/21/2025,610.16,610.3,599.47,599.94,599.94,76519820
2/20/2025,611.54,611.684,607.02,610.38,610.38,36554000
2/19/2025,610.08,613.23,609.56,612.93,612.93,31011070
2/18/2025,610.88,611.49,608.38,611.49,611.49,26749030
2/14/2025,609.94,610.99,609.07,609.7,609.7,26910450
2/13/2025,604.48,609.94,603.2,609.73,609.73,40921300
2/12/2025,599.2,604.55,598.51,603.36,603.36,45076080
2/11/2025,602.55,605.86,602.43,605.31,605.31,30056740
2/10/2025,604.03,605.4999,602.74,604.85,604.85,26048710
2/7/2025,606.89,608.13,600.05,600.77,600.77,50788520
2/6/2025,605.99,606.4525,602.63,606.32,606.32,35771500
2/5/2025,600.64,604.37,598.58,604.22,604.22,30653150
2/4/2025,597.83,602.3,597.28,601.78,601.78,33457820
2/3/2025,592.67,600.29,590.49,597.77,597.77,65857250
1/31/2025,607.5,609.96,601.05,601.82,601.82,66671470
1/30/2025,603.96,606.6,600.715,605.04,605.04,39281260
1/29/2025,603.72,604.13,599.22,601.81,601.81,37177430
1/28/2025,600.62,605.37,597.25,604.52,604.52,44433320
1/27/2025,594.81,599.69,594.64,599.37,599.37,70361130
1/24/2025,609.81,610.78,606.8,607.97,607.97,34604690
1/23/2025,605.8,609.75,605.52,609.75,609.75,41152100
1/22/2025,605.92,607.82,605.36,606.44,606.44,48195970
1/21/2025,600.67,603.06,598.67,603.05,603.05,42532850
1/17/2025,596.96,599.36,595.61,597.58,597.58,58070630
1/16/2025,594.175,594.35,590.93,591.64,591.64,43319660
1/15/2025,590.325,593.94,589.195,592.78,592.78,56900160
1/14/2025,584.36,585,578.35,582.19,582.19,48420580
1/13/2025,575.77,581.75,575.35,581.39,581.39,47910060
1/10/2025,585.88,585.95,578.55,580.49,580.49,73105050
1/8/2025,588.7,590.5799,585.195,589.49,589.49,47304670
1/7/2025,597.42,597.75,586.78,588.63,588.63,60393050
1/6/2025,596.27,599.7,593.6,595.36,595.36,47679440
1/3/2025,587.53,592.6,586.43,591.95,591.95,37888460
1/2/2025,589.39,591.13,580.5,584.64,584.64,50203980
12/31/2024,589.905,590.6399,584.42,586.08,586.08,57052650
12/30/2024,587.89,591.74,584.41,588.22,588.22,56578760
12/27/2024,597.54,597.7761,590.7647,595.01,595.01,64969310
12/26/2024,599.5,602.48,598.0825,601.34,601.34,41338890
12/24/2024,596.06,601.34,595.47,601.3,601.3,33160100
12/23/2024,590.89,595.3,587.661,594.69,594.69,57635830
12/20/2024,581.77,595.75,580.91,591.15,591.15,125716700
12/19/2024,591.36,593,585.85,586.1,586.1,85919450
12/18/2024,603.98,606.405,585.89,586.28,586.28,108248700
12/17/2024,604.19,605.17,602.885,604.29,604.29,55773550
12/16/2024,606,607.7795,605.21,606.79,606.79,43695180
12/13/2024,606.4,607.13,602.81,604.21,604.21,35904730
12/12/2024,606.58,607.16,604.33,604.33,604.33,31543810
12/11/2024,605.78,608.435,605.5,607.46,607.46,28677720
12/10/2024,605.37,605.8,602.13,602.8,602.8,37234520
12/9/2024,607.69,607.86,604.08,604.68,604.68,34742740
12/6/2024,607.44,609.07,607.02,607.81,607.81,31241550
12/5/2024,607.66,608.48,606.305,606.66,606.66,28762180
12/4/2024,605.63,607.91,604.95,607.66,607.66,42787560
12/3/2024,603.39,604.16,602.341,603.91,603.91,26906630
12/2/2024,602.97,604.32,602.47,603.63,603.63,31745990
11/29/2024,599.66,603.35,599.3805,602.55,602.55,30177350
11/27/2024,600.46,600.85,597.28,598.83,598.83,34000160
11/26/2024,598.8,601.33,598.07,600.65,600.65,45621290
11/25/2024,599.52,600.86,595.2,597.53,597.53,42441390
11/22/2024,593.66,596.15,593.1525,595.51,595.51,38226390
11/21/2024,593.4,595.12,587.45,593.67,593.67,46750290
11/20/2024,590.38,590.79,584.63,590.5,590.5,50032580
11/19/2024,584.71,591.045,584.03,590.3,590.3,49412050
11/18/2024,586.22,589.49,585.34,588.15,588.15,37084080
11/15/2024,589.72,590.2,583.86,585.75,585.75,75988770
11/14/2024,597.32,597.81,592.65,593.35,593.35,38904110
11/13/2024,597.37,599.23,594.96,597.19,597.19,47388640
11/12/2024,598.68,599.29,594.37,596.9,596.9,43006130
11/11/2024,599.81,600.17,597,598.76,598.76,37586770
11/8/2024,596.17,599.64,596.165,598.19,598.19,46444890
11/7/2024,593.08,596.65,592.9999,595.61,595.61,47233210
11/6/2024,589.2,591.93,585.39,591.04,591.04,68181970
11/5/2024,570.74,576.74,570.52,576.7,576.7,39478320
11/4/2024,571.18,572.5,567.89,569.81,569.81,38216980
11/1/2024,571.32,575.55,570.62,571.04,571.04,45667530
10/31/2024,575.56,575.63,568.44,568.64,568.64,60182450
10/30/2024,581.29,583.32,579.29,580.01,580.01,41435840
10/29/2024,579.85,582.907,578.43,581.77,581.77,42899660
10/28/2024,582.58,582.71,580.52,580.83,580.83,30174700
10/25/2024,581.51,584.46,578.08,579.04,579.04,47268180
10/24/2024,579.98,580.06,576.57,579.24,579.24,34979860
10/23/2024,581.26,581.7086,574.415,577.99,577.99,49314570
10/22/2024,581.05,584.5,580.38,583.32,583.32,34183840
10/21/2024,583.85,584.85,580.6001,583.63,583.63,36439010
10/18/2024,584.07,585.39,582.58,584.59,584.59,37416800
10/17/2024,585.91,586.12,582.16,582.35,582.35,34393710
10/16/2024,579.78,582.83,578.96,582.3,582.3,30725440
10/15/2024,584.59,584.9,578.545,579.78,579.78,54203640
10/14/2024,581.22,585.27,580.73,584.32,584.32,36217220
10/11/2024,576.05,580.33,575.91,579.58,579.58,42267990
10/10/2024,575.77,577.58,574.49,576.13,576.13,44138060
10/9/2024,573.16,577.71,572.55,577.14,577.14,37912240
10/8/2024,570.42,573.78,569.5299,573.17,573.17,37398690
10/7/2024,571.3,571.9599,566.63,567.8,567.8,49964690
10/4/2024,572.35,573.36,568.1,572.98,572.98,43005190
10/3/2024,567.36,569.8025,565.49,567.82,567.82,40846470
10/2/2024,567.71,569.9,565.27,568.86,568.86,38097800
10/1/2024,573.4,574.0622,566,568.62,568.62,72668780
9/30/2024,570.42,574.38,568.08,573.76,573.76,63655450
9/27/2024,573.39,574.22,570.42,571.47,571.47,42100930
9/26/2024,574.38,574.71,569.9,572.3,572.3,48336000
9/25/2024,571.14,571.89,568.91,570.04,570.04,38428590
9/24/2024,570.48,571.36,567.6,571.3,571.3,46805670
9/23/2024,569.34,570.3325,568.1,569.67,569.67,44116920
9/20/2024,567.84,569.31,565.17,568.25,568.25,77503110
9/19/2024,571.01,572.88,568.08,570.98,570.98,75315470
9/18/2024,563.74,568.69,560.83,561.4,561.4,59044940
9/17/2024,565.1,566.58,560.795,563.07,563.07,49320970
9/16/2024,561.74,563.11,559.9,562.84,562.84,36656120
9/13/2024,559.71,563.03,559.45,562.01,562.01,39310500
9/12/2024,555.01,559.4,552.74,559.09,559.09,51892740
9/11/2024,548.7,555.36,539.96,554.42,554.42,75248610
9/10/2024,548.36,549.15,543.38,548.79,548.79,36394580
9/9/2024,544.65,547.71,542.68,546.41,546.41,40445820
9/6/2024,549.94,551.6,539.44,540.36,540.36,68493810
9/5/2024,550.89,553.7995,547.1,549.61,549.61,44264260
9/4/2024,550.2,554.43,549.46,550.95,550.95,47224940
9/3/2024,560.47,560.81,549.51,552.08,552.08,60600110
8/30/2024,560.77,564.2,557.14,563.68,563.68,62700110
8/29/2024,560.31,563.68,557.18,558.35,558.35,38715180
8/28/2024,561.21,561.65,555.04,558.3,558.3,41066020
8/27/2024,559.49,562.06,558.32,561.56,561.56,32693900
8/26/2024,563.18,563.91,559.05,560.79,560.79,35788610
8/23/2024,559.53,563.09,557.29,562.13,562.13,50639390
8/22/2024,562.56,563.18,554.98,556.22,556.22,56121460
8/21/2024,559.77,562.11,554.73,560.62,560.62,41514600
8/20/2024,559.15,560.84,557.325,558.7,558.7,33732260
8/19/2024,554.73,559.61,553.86,559.61,559.61,39121790
8/16/2024,551.42,555.02,551.26,554.31,554.31,44430730
8/15/2024,549.5,553.36,548.88,553.07,553.07,60846810
8/14/2024,542.85,544.96,540.12,543.75,543.75,42446930
8/13/2024,536.53,542.28,536.28,542.04,542.04,52333070
8/12/2024,534.21,535.73,530.95,533.27,533.27,42542070
8/9/2024,529.81,534.51,528.56,532.99,532.99,45619560
8/8/2024,523.91,531.29,521.84,530.65,530.65,63276590
8/7/2024,528.47,531.59,518.0519,518.66,518.66,70698340
8/6/2024,519.22,529.75,517.87,522.15,522.15,84826310
8/5/2024,511.64,523.58,510.27,517.38,517.38,146267400
8/2/2024,535.75,536.99,528.6,532.9,532.9,82789070
8/1/2024,552.57,554.8688,539.43,543.01,543.01,76428730
7/31/2024,548.98,553.5,547.5799,550.81,550.81,65663390
7/30/2024,546.26,547.34,538.515,542,542,46853630
7/29/2024,546.02,547.05,542.72,544.76,544.76,39515820
7/26/2024,542.28,547.19,541.49,544.44,544.44,53763790
7/25/2024,541.35,547.455,537.45,538.41,538.41,61158290
7/24/2024,548.86,549.17,540.29,541.23,541.23,74515270
7/23/2024,554.54,556.735,553.275,553.78,553.78,34439560
7/22/2024,553,555.27,551.02,554.65,554.65,43346720
7/19/2024,552.42,554.08,547.91,548.99,548.99,65509080
7/18/2024,558.51,559.52,550.43,552.66,552.66,56270390
7/17/2024,558.8,560.51,556.61,556.94,556.94,57118960
7/16/2024,562.865,565.16,562.1,564.86,564.86,36475260
7/15/2024,562.03,564.8371,559.63,561.53,561.53,40584290
7/12/2024,557.63,563.67,557.15,559.99,559.99,53084410
7/11/2024,561.44,562.33,555.83,556.48,556.48,53054180
7/10/2024,557.07,561.67,556.77,561.32,561.32,38701220
7/9/2024,556.26,557.18,555.52,555.82,555.82,27314130
7/8/2024,555.44,556.2501,554.19,555.28,555.28,36110450
7/5/2024,551.77,555.05,551.12,554.64,554.64,41488390
7/3/2024,548.69,551.83,548.65,551.46,551.46,32789910
7/2/2024,543.7,549.01,543.65,549.01,549.01,40434790
7/1/2024,545.63,545.88,542.52,545.34,545.34,40297810
6/28/2024,547.16,550.28,542.95,544.22,544.22,76144540
6/27/2024,545.37,546.96,544.61,546.37,546.37,35041480
6/26/2024,543.69,546.24,543.03,545.51,545.51,38550640
6/25/2024,543.99,545.2,542.44,544.83,544.83,38273350
6/24/2024,544.33,546.95,542.62,542.74,542.74,45528650
6/21/2024,544.4,545.65,543.02,544.51,544.51,64513860
6/20/2024,549.44,550.12,545.18,547,547,70328230
6/18/2024,547.16,548.62,546.73,548.49,548.49,41376420
6/17/2024,542.08,548.53,541.6072,547.1,547.1,55839460
6/14/2024,540.88,542.81,539.85,542.78,542.78,40089900
6/13/2024,543.15,543.325,539.59,542.45,542.45,44760950
6/12/2024,541.63,544.12,540.3,541.36,541.36,63251310
6/11/2024,534.07,537.01,532.05,536.95,536.95,36383410
6/10/2024,533.18,535.99,532.57,535.66,535.66,35729250
6/7/2024,533.66,536.89,532.535,534.01,534.01,43224530
6/6/2024,534.98,535.42,532.68,534.66,534.66,30808530
6/5/2024,530.77,534.69,528.7254,534.67,534.67,47610370
6/4/2024,526.46,529.15,524.96,528.39,528.39,34632660
6/3/2024,529.02,529.31,522.6,527.8,527.8,46835700
5/31/2024,523.59,527.5,518.36,527.37,527.37,90785760
5/30/2024,524.52,525.2,521.33,522.61,522.61,46468510
